,SK_Pedidos,en_destino,en_origem,SK_Localizacoes
1307,1102,,,
1308,1103,,,
1309,1104,,,
1310,1105,,19128.0,19128.0
1311,1106,,19128.0,19128.0
1312,1107,,,
1313,1108,,,
1314,1109,,,
1315,1110,,,
1316,1111,,,
1317,1112,,,
1318,1113,,,
1319,1114,,,
1320,1115,,,
1321,1116,,,
1322,1117,,,
1323,1118,,,
1324,1119,,13476.0,13476.0
1325,1119,,13477.0,13477.0
1326,1120,,13476.0,13476.0
1327,1120,,13477.0,13477.0
1328,1121,,,
1329,1122,,,
1330,1123,,,
1331,1124,,,
1332,1125,,25238.0,25238.0
1333,1125,,25239.0,25239.0
1334,1126,,25238.0,25238.0
1335,1126,,25239.0,25239.0
1336,1127,,,
1337,1128,,,
1338,1129,,,
1339,1130,,,
1340,1131,,,
1341,1132,,,
1342,1133,,,
1343,1134,,,
1344,1135,,,
1345,1136,,,
1346,1137,,3685.0,3685.0
1347,1138,,3685.0,3685.0
1348,1139,,3685.0,3685.0
1349,1140,,3685.0,3685.0
1350,1141,,,
1351,1142,,,
1352,1143,,,
1353,1144,,,
1354,1145,,,
1355,1146,,,
1356,1147,,16857.0,16857.0
1357,1148,,16857.0,16857.0
1358,1149,,20674.0,20674.0
1359,1149,,20675.0,20675.0
1360,1150,,20674.0,20674.0
1361,1150,,20675.0,20675.0
1362,1151,,20674.0,20674.0
1363,1151,,20675.0,20675.0
1364,1152,,20674.0,20674.0
1365,1152,,20675.0,20675.0
1366,1153,,,
1367,1154,,,
1368,1155,,,
1369,1156,,,
1370,1157,,,
1371,1158,,,
1372,1159,,26902.0,26902.0
1373,1159,,26903.0,26903.0
1374,1160,,26902.0,26902.0
1375,1160,,26903.0,26903.0
1376,1161,,20674.0,20674.0
1377,1161,,20675.0,20675.0
1378,1162,,20674.0,20674.0
1379,1162,,20675.0,20675.0
1380,1163,,,
1381,1164,,,
1382,1165,,,
1383,1166,,,
1384,1167,,,
1385,1168,,,
1386,1169,,,
1387,1170,,,
1388,1171,,14079.0,14079.0
1389,1172,,14079.0,14079.0
1390,1173,,14079.0,14079.0
1391,1174,,14079.0,14079.0
1392,1175,,19883.0,19883.0
1393,1176,,19883.0,19883.0
1394,1177,,11037.0,11037.0
1395,1178,,11037.0,11037.0
1396,1179,,,
1397,1180,,,
1398,1181,,,
1399,1182,,,
1400,1183,,,
1401,1184,,,
1402,1185,,,
1403,1186,,,
1404,1187,,20674.0,20674.0
1405,1187,,20675.0,20675.0
1406,1188,,20674.0,20674.0
1407,1188,,20675.0,20675.0
1408,1189,,,
1409,1190,,,
1410,1191,,,
1411,1192,,,
1412,1193,,,
1413,1194,,,
1414,1195,,,
1415,1196,,,
1416,1197,,,
1417,1198,,,
1418,1199,,,
1419,1200,,,
1420,1201,,20674.0,20674.0
1421,1201,,20675.0,20675.0
1422,1202,,20674.0,20674.0
1423,1202,,20675.0,20675.0
1424,1203,,25931.0,25931.0
1425,1203,,25932.0,25932.0
1426,1204,,25931.0,25931.0
1427,1204,,25932.0,25932.0
1428,1205,,,
1429,1206,,,
1430,1207,,,
1431,1208,,,
1432,1209,,,
1433,1210,,,
1434,1211,,,
1435,1212,,,
1436,1213,,,
1437,1214,,,
1438,1215,,,
1439,1216,,,
1440,1217,,20566.0,20566.0
1441,1217,,20567.0,20567.0
1442,1218,,20566.0,20566.0
1443,1218,,20567.0,20567.0
1444,1219,,13310.0,13310.0
1445,1220,,13310.0,13310.0
1446,1221,,18421.0,18421.0
1447,1221,,18422.0,18422.0
1448,1222,,18421.0,18421.0
1449,1222,,18422.0,18422.0
1450,1223,,,
1451,1224,,,
1452,1225,,18498.0,18498.0
1453,1226,,18498.0,18498.0
1454,1227,,,
1455,1228,,,
1456,1229,,,
1457,1230,,,
1458,1231,,,
1459,1232,,,
1460,1233,,,
1461,1234,,,
1462,1235,,20974.0,20974.0
1463,1235,,20975.0,20975.0
1464,1236,,20974.0,20974.0
1465,1236,,20975.0,20975.0
1466,1237,,,
1467,1238,,,
1468,1239,,,
1469,1240,,,
1470,1241,,,
1471,1242,,,
1472,1243,,,
1473,1244,,,
1474,1245,,26210.0,26210.0
1475,1245,,26211.0,26211.0
1476,1246,,26210.0,26210.0
1477,1246,,26211.0,26211.0
1478,1247,,,
1479,1248,,,
1480,1249,,,
1481,1250,,,
1482,1251,,13335.0,13335.0
1483,1251,,13336.0,13336.0
1484,1252,,13335.0,13335.0
1485,1252,,13336.0,13336.0
1486,1253,,,
1487,1254,,,
1488,1255,,,
1489,1256,,,
1490,1257,,,
1491,1258,,,
1492,1259,,17677.0,17677.0
1493,1260,,17677.0,17677.0
1494,1261,,,
1495,1262,,,
1496,1263,,,
1497,1264,,,
1498,1265,,,
1499,1266,,,
1500,1267,,12899.0,12899.0
1501,1267,,12900.0,12900.0
1502,1268,,12899.0,12899.0
1503,1268,,12900.0,12900.0
1504,1269,,,
1505,1270,,,
1506,1271,,18805.0,18805.0
1507,1272,,18805.0,18805.0
1508,1273,,13310.0,13310.0
1509,1274,,13310.0,13310.0
1510,1275,,,
1511,1276,,,
1512,1277,,,
1513,1278,,,
1514,1279,,27669.0,27669.0
1515,1279,,27670.0,27670.0
1516,1280,,27669.0,27669.0
1517,1280,,27670.0,27670.0
1518,1281,,,
1519,1282,,,
1520,1283,,,
1521,1284,,,
1522,1285,,13403.0,13403.0
1523,1286,,13403.0,13403.0
1524,1287,,,
1525,1288,,,
1526,1289,,,
1527,1290,,,
1528,1291,,19319.0,19319.0
1529,1291,,19320.0,19320.0
1530,1292,,19319.0,19319.0
1531,1292,,19320.0,19320.0
1532,1293,,,
1533,1294,,,
1534,1295,,,
1535,1296,,,
1536,1297,,16262.0,16262.0
1537,1297,,16263.0,16263.0
1538,1298,,16262.0,16262.0
1539,1298,,16263.0,16263.0
1540,1299,,,
1541,1300,,,
1542,1301,,20425.0,20425.0
1543,1301,,20426.0,20426.0
1544,1302,,20425.0,20425.0
1545,1302,,20426.0,20426.0
1546,1303,,17290.0,17290.0
1547,1304,,17290.0,17290.0
1548,1305,,15328.0,15328.0
1549,1305,,15329.0,15329.0
1550,1306,,15328.0,15328.0
1551,1306,,15329.0,15329.0
1552,1307,,21377.0,21377.0
1553,1308,,21377.0,21377.0
1554,1309,,,
1555,1310,,,
1556,1311,,,
1557,1312,,,
1558,1313,,25747.0,25747.0
1559,1313,,25748.0,25748.0
1560,1314,,25747.0,25747.0
1561,1314,,25748.0,25748.0
1562,1315,,13476.0,13476.0
1563,1315,,13477.0,13477.0
1564,1316,,13476.0,13476.0
1565,1316,,13477.0,13477.0
1566,1317,,24402.0,24402.0
1567,1317,,24403.0,24403.0
1568,1318,,24402.0,24402.0
1569,1318,,24403.0,24403.0
1570,1319,,,
1571,1320,,,
1572,1321,,,
1573,1322,,,
1574,1323,,,
1575,1324,,,
1576,1325,,18498.0,18498.0
1577,1326,,18498.0,18498.0
1578,1327,,24402.0,24402.0
1579,1327,,24403.0,24403.0
1580,1328,,24402.0,24402.0
1581,1328,,24403.0,24403.0
1582,1329,,20974.0,20974.0
1583,1329,,20975.0,20975.0
1584,1330,,20974.0,20974.0
1585,1330,,20975.0,20975.0
1586,1331,,20251.0,20251.0
1587,1331,,20252.0,20252.0
1588,1331,,20253.0,20253.0
1589,1331,,20254.0,20254.0
1590,1332,,20251.0,20251.0
1591,1332,,20252.0,20252.0
1592,1332,,20253.0,20253.0
1593,1332,,20254.0,20254.0
1594,1333,,,
1595,1334,,,
1596,1335,,,
1597,1336,,,
1598,1337,,,
1599,1338,,,
1600,1339,,20674.0,20674.0
1601,1339,,20675.0,20675.0
1602,1340,,20674.0,20674.0
1603,1340,,20675.0,20675.0
1604,1341,,,
1605,1342,,,
1606,1343,,23594.0,23594.0
1607,1343,,23595.0,23595.0
1608,1344,,23594.0,23594.0
1609,1344,,23595.0,23595.0
1610,1345,,,
1611,1346,,,
1612,1347,,1633.0,1633.0
1613,1348,,1633.0,1633.0
1614,1349,,19415.0,19415.0
1615,1350,,19415.0,19415.0
1616,1351,,,
1617,1352,,,
1618,1353,,,
1619,1354,,,
1620,1355,,17713.0,17713.0
1621,1356,,17713.0,17713.0
1622,1357,,,
1623,1358,,,
1624,1359,,17165.0,17165.0
1625,1360,,17165.0,17165.0
1626,1361,,2563.0,2563.0
1627,1361,,2564.0,2564.0
1628,1362,,2563.0,2563.0
1629,1362,,2564.0,2564.0
1630,1363,,,
1631,1364,,,
1632,1365,,,
1633,1366,,,
1634,1367,,20535.0,20535.0
1635,1367,,20536.0,20536.0
1636,1368,,20535.0,20535.0
1637,1368,,20536.0,20536.0
1638,1369,,20052.0,20052.0
1639,1369,,20053.0,20053.0
1640,1370,,20052.0,20052.0
1641,1370,,20053.0,20053.0
1642,1371,,,
1643,1372,,,
1644,1373,,23470.0,23470.0
1645,1373,,23471.0,23471.0
1646,1374,,23470.0,23470.0
1647,1374,,23471.0,23471.0
1648,1375,,23470.0,23470.0
1649,1375,,23471.0,23471.0
1650,1376,,23470.0,23470.0
1651,1376,,23471.0,23471.0
1652,1377,,16117.0,16117.0
1653,1377,,16118.0,16118.0
1654,1378,,16117.0,16117.0
1655,1378,,16118.0,16118.0
1656,1379,,19174.0,19174.0
1657,1380,,19174.0,19174.0
1658,1381,,19964.0,19964.0
1659,1381,,19965.0,19965.0
1660,1382,,19964.0,19964.0
1661,1382,,19965.0,19965.0
1662,1383,,,
1663,1384,,,
1664,1385,,23470.0,23470.0
1665,1385,,23471.0,23471.0
1666,1386,,23470.0,23470.0
1667,1386,,23471.0,23471.0
1668,1387,,20674.0,20674.0
1669,1387,,20675.0,20675.0
1670,1388,,20674.0,20674.0
1671,1388,,20675.0,20675.0
1672,1389,,,
1673,1390,,,
1674,1391,,,
1675,1392,,,
1676,1393,,21336.0,21336.0
1677,1394,,21336.0,21336.0
1678,1395,,17985.0,17985.0
1679,1396,,17985.0,17985.0
1680,1397,,,
1681,1398,,,
1682,1399,,3588.0,3588.0
1683,1400,,3588.0,3588.0
1684,1401,,13909.0,13909.0
1685,1402,,13909.0,13909.0
1686,1403,,,
1687,1404,,,
1688,1405,,24804.0,24804.0
1689,1405,,24805.0,24805.0
1690,1406,,24804.0,24804.0
1691,1406,,24805.0,24805.0
1692,1407,,22487.0,22487.0
1693,1407,,22488.0,22488.0
1694,1408,,22487.0,22487.0
1695,1408,,22488.0,22488.0
1696,1409,,,
1697,1410,,,
1698,1411,,25747.0,25747.0
1699,1411,,25748.0,25748.0
1700,1412,,25747.0,25747.0
1701,1412,,25748.0,25748.0
1702,1413,,,
1703,1414,,,
1704,1415,,19150.0,19150.0
1705,1416,,19150.0,19150.0
1706,1417,,19150.0,19150.0
1707,1418,,19150.0,19150.0
1708,1419,,19116.0,19116.0
1709,1420,,19116.0,19116.0
1710,1421,,11037.0,11037.0
1711,1422,,11037.0,11037.0
1712,1423,,18498.0,18498.0
1713,1424,,18498.0,18498.0
1714,1425,,,
1715,1426,,,
1716,1427,,1947.0,1947.0
1717,1427,,1948.0,1948.0
1718,1428,,1947.0,1947.0
1719,1428,,1948.0,1948.0
1720,1429,,25379.0,25379.0
1721,1429,,25380.0,25380.0
1722,1430,,25379.0,25379.0
1723,1430,,25380.0,25380.0
1724,1431,,19622.0,19622.0
1725,1431,,19623.0,19623.0
1726,1432,,19622.0,19622.0
1727,1432,,19623.0,19623.0
1728,1433,,,
1729,1434,,,
1730,1435,,,
1731,1436,,,
1732,1437,,,
1733,1438,,,
1734,1439,,2453.0,2453.0
1735,1440,,2453.0,2453.0
1736,1441,,20027.0,20027.0
1737,1441,,20028.0,20028.0
1738,1442,,20027.0,20027.0
1739,1442,,20028.0,20028.0
1740,1443,,20027.0,20027.0
1741,1443,,20028.0,20028.0
1742,1444,,20027.0,20027.0
1743,1444,,20028.0,20028.0
1744,1445,,20027.0,20027.0
1745,1445,,20028.0,20028.0
1746,1446,,20027.0,20027.0
1747,1446,,20028.0,20028.0
1748,1447,,20027.0,20027.0
1749,1447,,20028.0,20028.0
1750,1448,,20027.0,20027.0
1751,1448,,20028.0,20028.0
1752,1449,,20027.0,20027.0
1753,1449,,20028.0,20028.0
1754,1450,,20027.0,20027.0
1755,1450,,20028.0,20028.0
1756,1451,,20027.0,20027.0
1757,1451,,20028.0,20028.0
1758,1452,,20027.0,20027.0
1759,1452,,20028.0,20028.0
1760,1453,,,
1761,1454,,,
1762,1455,,,
1763,1456,,,
1764,1457,,,
1765,1458,,,
1766,1459,,,
1767,1460,,,
1768,1461,,,
1769,1462,,,
1770,1463,,,
1771,1464,,,
1772,1465,,20535.0,20535.0
1773,1465,,20536.0,20536.0
1774,1466,,20535.0,20535.0
1775,1466,,20536.0,20536.0
1776,1467,,,
1777,1468,,,
1778,1469,,,
1779,1470,,,
1780,1471,,20251.0,20251.0
1781,1471,,20252.0,20252.0
1782,1471,,20253.0,20253.0
1783,1471,,20254.0,20254.0
1784,1472,,20251.0,20251.0
1785,1472,,20252.0,20252.0
1786,1472,,20253.0,20253.0
1787,1472,,20254.0,20254.0
1788,1473,,19883.0,19883.0
1789,1474,,19883.0,19883.0
1790,1475,,,
1791,1476,,,
1792,1477,,20027.0,20027.0
1793,1477,,20028.0,20028.0
1794,1478,,20027.0,20027.0
1795,1478,,20028.0,20028.0
1796,1479,,20027.0,20027.0
1797,1479,,20028.0,20028.0
1798,1480,,20027.0,20027.0
1799,1480,,20028.0,20028.0
1800,1481,,,
1801,1482,,,
1802,1483,,19128.0,19128.0
1803,1484,,19128.0,19128.0
1804,1485,,19883.0,19883.0
1805,1486,,19883.0,19883.0
1806,1487,,,
1807,1488,,,
1808,1489,,,
1809,1490,,,
1810,1491,,25381.0,25381.0
1811,1491,,25382.0,25382.0
1812,1492,,25381.0,25381.0
1813,1492,,25382.0,25382.0
1814,1493,,24402.0,24402.0
1815,1493,,24403.0,24403.0
1816,1494,,24402.0,24402.0
1817,1494,,24403.0,24403.0
1818,1495,,,
1819,1496,,,
1820,1497,,19224.0,19224.0
1821,1498,,19224.0,19224.0
1822,1499,,,
1823,1500,,,
1824,1501,,25353.0,25353.0
1825,1501,,25354.0,25354.0
1826,1502,,25353.0,25353.0
1827,1502,,25354.0,25354.0
1828,1503,,,
1829,1504,,,
1830,1505,,,
1831,1506,,,
1832,1507,,,
1833,1508,,,
1834,1509,,18604.0,18604.0
1835,1509,,18605.0,18605.0
1836,1510,,18604.0,18604.0
1837,1510,,18605.0,18605.0
1838,1511,,,
1839,1512,,,
1840,1513,,,
1841,1514,,,
1842,1515,,25353.0,25353.0
1843,1515,,25354.0,25354.0
1844,1516,,25353.0,25353.0
1845,1516,,25354.0,25354.0
1846,1517,,,
1847,1518,,,
1848,1519,,25319.0,25319.0
1849,1519,,25320.0,25320.0
1850,1520,,25319.0,25319.0
1851,1520,,25320.0,25320.0
1852,1521,,,
1853,1522,,,
1854,1523,,24518.0,24518.0
1855,1523,,24519.0,24519.0
1856,1524,,24518.0,24518.0
1857,1524,,24519.0,24519.0
1858,1525,,,
1859,1526,,,
1860,1527,,,
1861,1528,,,
1862,1529,,21016.0,21016.0
1863,1529,,21017.0,21017.0
1864,1530,,21016.0,21016.0
1865,1530,,21017.0,21017.0
1866,1531,,20539.0,20539.0
1867,1531,,20540.0,20540.0
1868,1532,,20539.0,20539.0
1869,1532,,20540.0,20540.0
1870,1533,,,
1871,1534,,,
1872,1535,,,
1873,1536,,,
1874,1537,,19048.0,19048.0
1875,1538,,19048.0,19048.0
1876,1539,,19116.0,19116.0
1877,1540,,19116.0,19116.0
1878,1541,,,
1879,1542,,,
1880,1543,,14915.0,14915.0
1881,1544,,14915.0,14915.0
1882,1545,,19128.0,19128.0
1883,1546,,19128.0,19128.0
1884,1547,,,
1885,1548,,,
1886,1549,,,
1887,1550,,,
1888,1551,,14922.0,14922.0
1889,1552,,14922.0,14922.0
1890,1553,,14922.0,14922.0
1891,1554,,14922.0,14922.0
1892,1555,,,
1893,1556,,,
1894,1557,,,
1895,1558,,,
1896,1559,,,
1897,1560,,,
1898,1561,,,
1899,1562,,,
1900,1563,,,
1901,1564,,,
1902,1565,,,
1903,1566,,,
1904,1567,,25170.0,25170.0
1905,1567,,25171.0,25171.0
1906,1568,,25170.0,25170.0
1907,1568,,25171.0,25171.0
1908,1569,,,
1909,1570,,,
1910,1571,,24226.0,24226.0
1911,1571,,24227.0,24227.0
1912,1572,,24226.0,24226.0
1913,1572,,24227.0,24227.0
1914,1573,,,
1915,1574,,,
1916,1575,,,
1917,1576,,,
1918,1577,,,
1919,1578,,,
1920,1579,,20674.0,20674.0
1921,1579,,20675.0,20675.0
1922,1580,,20674.0,20674.0
1923,1580,,20675.0,20675.0
1924,1581,,17712.0,17712.0
1925,1582,,17712.0,17712.0
1926,1583,,,
1927,1584,,,
1928,1585,,,
1929,1586,,,
1930,1587,,,
1931,1588,,,
1932,1589,,,
1933,1590,,,
1934,1591,,3545.0,3545.0
1935,1591,,3546.0,3546.0
1936,1592,,3545.0,3545.0
1937,1592,,3546.0,3546.0
1938,1593,,,
1939,1594,,,
1940,1595,,20674.0,20674.0
1941,1595,,20675.0,20675.0
1942,1596,,20674.0,20674.0
1943,1596,,20675.0,20675.0
1944,1597,,1879.0,1879.0
1945,1598,,1879.0,1879.0
1946,1599,,,
1947,1600,,,
1948,1601,,,
1949,1602,,,
1950,1603,,,
1951,1604,,,
1952,1605,,18498.0,18498.0
1953,1606,,18498.0,18498.0
1954,1607,,20592.0,20592.0
1955,1607,,20593.0,20593.0
1956,1608,,20592.0,20592.0
1957,1608,,20593.0,20593.0
1958,1609,,20577.0,20577.0
1959,1609,,20578.0,20578.0
1960,1610,,20577.0,20577.0
1961,1610,,20578.0,20578.0
1962,1611,,,
1963,1612,,,
1964,1613,,,
1965,1614,,,
1966,1615,,26078.0,26078.0
1967,1616,,26078.0,26078.0
1968,1617,,,
1969,1618,,,
1970,1619,,,
1971,1620,,,
1972,1621,,,
1973,1622,,,
1974,1623,,20251.0,20251.0
1975,1623,,20252.0,20252.0
1976,1623,,20253.0,20253.0
1977,1623,,20254.0,20254.0
1978,1624,,20251.0,20251.0
1979,1624,,20252.0,20252.0
1980,1624,,20253.0,20253.0
1981,1624,,20254.0,20254.0
1982,1625,,19503.0,19503.0
1983,1626,,19503.0,19503.0
1984,1627,,,
1985,1628,,,
1986,1629,,,
1987,1630,,,
1988,1631,,,
1989,1632,,,
1990,1633,,19886.0,19886.0
1991,1634,,19886.0,19886.0
1992,1635,,,
1993,1636,,,
1994,1637,,,
1995,1638,,,
1996,1639,,,
1997,1640,,,
1998,1641,,20674.0,20674.0
1999,1641,,20675.0,20675.0
2000,1642,,20674.0,20674.0
2001,1642,,20675.0,20675.0
2002,1643,,,
2003,1644,,,
2004,1645,,,
2005,1646,,,
2006,1647,,,
2007,1648,,,
2008,1649,,,
2009,1650,,,
2010,1651,,1819.0,1819.0
2011,1652,,1819.0,1819.0
2012,1653,,,
2013,1654,,,
2014,1655,,,
2015,1656,,,
2016,1657,,,
2017,1658,,,
2018,1659,,20119.0,20119.0
2019,1660,,20119.0,20119.0
2020,1661,,,
2021,1662,,,
2022,1663,,18498.0,18498.0
2023,1664,,18498.0,18498.0
2024,1665,,,
2025,1666,,,
2026,1667,,,
2027,1668,,,
2028,1669,,,
2029,1670,,,
2030,1671,,,
2031,1672,,,
2032,1673,,,
2033,1674,,,
2034,1675,,,
2035,1676,,,
2036,1677,,,
2037,1678,,,
2038,1679,,17290.0,17290.0
2039,1680,,17290.0,17290.0
2040,1681,,,
2041,1682,,,
2042,1683,,,
2043,1684,,,
2044,1685,,,
2045,1686,,,
2046,1687,,,
2047,1688,,,
2048,1689,,,
2049,1690,,,
2050,1691,,1735.0,1735.0
2051,1691,,1736.0,1736.0
2052,1692,,1735.0,1735.0
2053,1692,,1736.0,1736.0
2054,1693,,18498.0,18498.0
2055,1694,,18498.0,18498.0
2056,1695,,,
2057,1696,,,
2058,1697,,,
2059,1698,,,
2060,1699,,,
2061,1700,,,
2062,1701,,20300.0,20300.0
2063,1701,,20301.0,20301.0
2064,1702,,20300.0,20300.0
2065,1702,,20301.0,20301.0
2066,1703,,13403.0,13403.0
2067,1704,,13403.0,13403.0
2068,1705,,18498.0,18498.0
2069,1706,,18498.0,18498.0
2070,1707,,18498.0,18498.0
2071,1708,,18498.0,18498.0
2072,1709,,,
2073,1710,,,
2074,1711,,,
2075,1712,,,
2076,1713,,,
2077,1714,,,
2078,1715,,14079.0,14079.0
2079,1716,,14079.0,14079.0
2080,1717,,3619.0,3619.0
2081,1718,,3619.0,3619.0
2082,1719,,2451.0,2451.0
2083,1720,,2451.0,2451.0
2084,1721,,25015.0,25015.0
2085,1722,,25015.0,25015.0
2086,1723,,18498.0,18498.0
2087,1724,,18498.0,18498.0
2088,1725,,,
2089,1726,,,
2090,1727,,,
2091,1728,,,
2092,1729,,,
2093,1730,,,
2094,1731,,,
2095,1732,,,
2096,1733,,19172.0,19172.0
2097,1734,,19172.0,19172.0
2098,1735,,,
2099,1736,,,
2100,1737,,22251.0,22251.0
2101,1737,,22252.0,22252.0
2102,1738,,22251.0,22251.0
2103,1738,,22252.0,22252.0
2104,1739,,24460.0,24460.0
2105,1739,,24461.0,24461.0
2106,1740,,24460.0,24460.0
2107,1740,,24461.0,24461.0
2108,1741,,,
2109,1742,,,
2110,1743,,18498.0,18498.0
2111,1744,,18498.0,18498.0
2112,1745,,,
2113,1746,,,
2114,1747,,22964.0,22964.0
2115,1747,,22965.0,22965.0
2116,1748,,22964.0,22964.0
2117,1748,,22965.0,22965.0
2118,1749,,,
2119,1750,,,
2120,1751,,25931.0,25931.0
2121,1751,,25932.0,25932.0
2122,1752,,25931.0,25931.0
2123,1752,,25932.0,25932.0
2124,1753,,,
2125,1754,,,
2126,1755,,,
2127,1756,,,
2128,1757,,,
2129,1758,,,
2130,1759,,,
2131,1760,,,
2132,1761,,22964.0,22964.0
2133,1761,,22965.0,22965.0
2134,1762,,22964.0,22964.0
2135,1762,,22965.0,22965.0
2136,1763,,2068.0,2068.0
2137,1764,,2068.0,2068.0
2138,1765,,25095.0,25095.0
2139,1765,,25096.0,25096.0
2140,1766,,25095.0,25095.0
2141,1766,,25096.0,25096.0
2142,1767,,,
2143,1768,,,
2144,1769,,,
2145,1770,,,
2146,1771,,,
2147,1772,,,
2148,1773,,25371.0,25371.0
2149,1773,,25372.0,25372.0
2150,1774,,25371.0,25371.0
2151,1774,,25372.0,25372.0
2152,1775,,25371.0,25371.0
2153,1775,,25372.0,25372.0
2154,1776,,25371.0,25371.0
2155,1776,,25372.0,25372.0
2156,1777,,,
2157,1778,,,
2158,1779,,,
2159,1780,,,
2160,1781,,,
2161,1782,,,
2162,1783,,,
2163,1784,,,
2164,1785,,23470.0,23470.0
2165,1785,,23471.0,23471.0
2166,1786,,23470.0,23470.0
2167,1786,,23471.0,23471.0
2168,1787,,,
2169,1788,,,
2170,1789,,19172.0,19172.0
2171,1790,,19172.0,19172.0
2172,1791,,,
2173,1792,,,
2174,1793,,,
2175,1794,,,
2176,1795,,23470.0,23470.0
2177,1795,,23471.0,23471.0
2178,1796,,23470.0,23470.0
2179,1796,,23471.0,23471.0
2180,1797,,18498.0,18498.0
2181,1798,,18498.0,18498.0
2182,1799,,,
2183,1800,,,
2184,1801,,,
2185,1802,,,
2186,1803,,,
2187,1804,,,
2188,1805,,2563.0,2563.0
2189,1805,,2564.0,2564.0
2190,1806,,2563.0,2563.0
2191,1806,,2564.0,2564.0
2192,1807,,22964.0,22964.0
2193,1807,,22965.0,22965.0
2194,1808,,22964.0,22964.0
2195,1808,,22965.0,22965.0
2196,1809,,13019.0,13019.0
2197,1810,,13019.0,13019.0
2198,1811,,,
2199,1812,,,
2200,1813,,20615.0,20615.0
2201,1813,,20616.0,20616.0
2202,1814,,20615.0,20615.0
2203,1814,,20616.0,20616.0
2204,1815,,,
2205,1816,,,
2206,1817,,1779.0,1779.0
2207,1818,,1779.0,1779.0
2208,1819,,1779.0,1779.0
2209,1820,,1779.0,1779.0
2210,1821,,,
2211,1822,,,
2212,1823,,26100.0,26100.0
2213,1823,,26101.0,26101.0
2214,1824,,26100.0,26100.0
2215,1824,,26101.0,26101.0
2216,1825,,,
2217,1826,,,
2218,1827,,,
2219,1828,,,
2220,1829,,,
2221,1830,,,
2222,1831,,,
2223,1832,,,
2224,1833,,,
2225,1834,,,
2226,1835,,,
2227,1836,,,
2228,1837,,,
2229,1838,,,
2230,1839,,908.0,908.0
2231,1840,,908.0,908.0
2232,1841,,,
2233,1842,,,
2234,1843,,18636.0,18636.0
2235,1844,,18636.0,18636.0
2236,1845,,,
2237,1846,,,
2238,1847,,25638.0,25638.0
2239,1847,,25639.0,25639.0
2240,1848,,25638.0,25638.0
2241,1848,,25639.0,25639.0
2242,1849,,17290.0,17290.0
2243,1850,,17290.0,17290.0
2244,1851,,21210.0,21210.0
2245,1851,,21211.0,21211.0
2246,1852,,21210.0,21210.0
2247,1852,,21211.0,21211.0
2248,1853,,20674.0,20674.0
2249,1853,,20675.0,20675.0
2250,1854,,20674.0,20674.0
2251,1854,,20675.0,20675.0
2252,1855,,,
2253,1856,,,
2254,1857,,,
2255,1858,,,
2256,1859,,,
2257,1860,,,
2258,1861,,18498.0,18498.0
2259,1862,,18498.0,18498.0
2260,1863,,19319.0,19319.0
2261,1863,,19320.0,19320.0
2262,1864,,19319.0,19319.0
2263,1864,,19320.0,19320.0
2264,1865,,,
2265,1866,,,
2266,1867,,,
2267,1868,,,
2268,1869,,,
2269,1870,,,
2270,1871,,,
2271,1872,,,
2272,1873,,,
2273,1874,,,
2274,1875,,,
2275,1876,,,
2276,1877,,18702.0,18702.0
2277,1877,,18703.0,18703.0
2278,1878,,18702.0,18702.0
2279,1878,,18703.0,18703.0
2280,1879,,26944.0,26944.0
2281,1879,,26945.0,26945.0
2282,1880,,26944.0,26944.0
2283,1880,,26945.0,26945.0
2284,1881,,25989.0,25989.0
2285,1881,,25990.0,25990.0
2286,1882,,25989.0,25989.0
2287,1882,,25990.0,25990.0
2288,1883,,19883.0,19883.0
2289,1884,,19883.0,19883.0
2290,1885,,,
2291,1886,,,
2292,1887,,,
2293,1888,,,
2294,1889,,,
2295,1890,,,
2296,1891,,,
2297,1892,,,
2298,1893,,,
2299,1894,,,
2300,1895,,,
2301,1896,,,
2302,1897,,,
2303,1898,,,
2304,1899,,19886.0,19886.0
2305,1900,,19886.0,19886.0
2306,1901,,19319.0,19319.0
2307,1901,,19320.0,19320.0
2308,1902,,19319.0,19319.0
2309,1902,,19320.0,19320.0
2310,1903,,,
2311,1904,,,
2312,1905,,18889.0,18889.0
2313,1905,,18890.0,18890.0
2314,1905,,18891.0,18891.0
2315,1906,,18889.0,18889.0
2316,1906,,18890.0,18890.0
2317,1906,,18891.0,18891.0
2318,1907,,,
2319,1908,,,
2320,1909,,,
2321,1910,,,
2322,1911,,,
2323,1912,,,
2324,1913,,,
2325,1914,,,
2326,1915,,,
2327,1916,,,
2328,1917,,,
2329,1918,,,
2330,1919,,6735.0,6735.0
2331,1919,,6736.0,6736.0
2332,1919,,6737.0,6737.0
2333,1920,,6735.0,6735.0
2334,1920,,6736.0,6736.0
2335,1920,,6737.0,6737.0
2336,1921,,,
2337,1922,,,
2338,1923,,,
2339,1924,,,
2340,1925,,,
2341,1926,,,
2342,1927,,,
2343,1928,,,
2344,1929,,,
2345,1930,,,
2346,1931,,2453.0,2453.0
2347,1932,,2453.0,2453.0
2348,1933,,,
2349,1934,,,
2350,1935,,,
2351,1936,,,
2352,1937,,,
2353,1938,,,
2354,1939,,,
2355,1940,,,
2356,1941,,20539.0,20539.0
2357,1941,,20540.0,20540.0
2358,1942,,20539.0,20539.0
2359,1942,,20540.0,20540.0
2360,1943,,,
